relative_path,status,cx,cy,r,elapsed_ms
045/L/S1045L08.jpg,ok,166.20,166.20,44.40,13.8
043/R/S1043R01.jpg,ok,162.60,172.20,51.60,55.3
041/L/S1041L05.jpg,ok,171.00,174.60,46.08,127.9
043/R/S1043R04.jpg,ok,168.60,144.60,47.64,59.3
042/L/S1042L08.jpg,ok,156.60,148.20,41.52,112.2
043/R/S1043R05.jpg,ok,171.00,161.40,48.84,61.3
043/R/S1043R06.jpg,ok,162.60,171.00,52.68,61.1
045/R/S1045R05.jpg,ok,155.40,147.00,40.44,9.8
043/R/S1043R07.jpg,ok,168.60,179.40,39.36,67.1
045/R/S1045R07.jpg,ok,138.60,162.60,41.28,11.8
045/R/S1045R09.jpg,ok,132.60,183.00,40.80,10.0
044/L/S1044L03.jpg,ok,184.20,150.60,31.56,57.3
044/L/S1044L04.jpg,ok,160.20,142.20,32.28,59.3
046/R/S1046R02.jpg,ok,168.60,162.60,39.36,9.8
044/R/S1044R01.jpg,ok,153.00,198.60,26.76,59.1
044/L/S1044L05.jpg,ok,171.00,131.40,30.36,61.1
045/L/S1045L02.jpg,ok,149.40,190.20,42.72,61.1
045/L/S1045L06.jpg,ok,166.20,168.60,41.16,51.3
045/L/S1045L07.jpg,ok,192.60,180.60,41.28,54.3
047/L/S1047L03.jpg,ok,184.20,174.60,31.44,11.0
045/L/S1045L10.jpg,ok,184.20,177.00,46.80,52.3
047/L/S1047L06.jpg,ok,183.00,143.40,30.12,8.0
047/R/S1047R01.jpg,ok,166.20,159.00,34.44,8.0
045/L/S1045L11.jpg,ok,172.20,175.80,45.00,55.3
048/R/S1048R01.jpg,ok,180.60,114.60,35.64,9.0
048/R/S1048R02.jpg,ok,120.60,174.60,33.00,6.0
048/R/S1048R03.jpg,ok,124.20,126.60,25.08,8.0
045/R/S1045R02.jpg,ok,126.60,168.60,43.56,61.3
045/R/S1045R01.jpg,ok,114.60,162.60,40.80,63.3
045/R/S1045R03.jpg,ok,132.60,168.60,36.24,61.3
049/L/S1049L02.jpg,ok,149.40,137.40,42.96,11.8
043/R/S1043R09.jpg,ok,167.40,141.00,46.32,112.7
046/R/S1046R01.jpg,ok,156.60,156.60,36.36,53.6
046/R/S1046R03.jpg,ok,168.60,168.60,38.52,53.6
050/L/S1050L01.jpg,ok,156.60,150.60,39.96,8.0
044/L/S1044L02.jpg,ok,144.60,162.60,33.96,110.7
046/R/S1046R04.jpg,ok,154.20,149.40,41.04,55.3
050/L/S1050L03.jpg,ok,161.40,149.40,38.28,11.8
048/R/S1048R05.jpg,ok,114.60,183.00,32.64,33.5
047/L/S1047L05.jpg,ok,183.00,168.60,33.00,47.6
051/R/S1051R01.jpg,ok,168.60,160.20,44.16,8.0
051/R/S1051R02.jpg,ok,184.20,148.20,42.12,8.0
047/L/S1047L04.jpg,ok,183.00,165.00,31.44,55.6
045/R/S1045R08.jpg,ok,126.60,186.60,42.00,13.8
049/L/S1049L01.jpg,ok,144.60,132.60,40.08,39.3
045/R/S1045R10.jpg,ok,144.60,168.60,44.16,61.6
045/R/S1045R06.jpg,ok,138.60,180.60,37.56,59.3
049/L/S1049L05.jpg,ok,180.60,114.60,41.04,37.3
049/L/S1049L04.jpg,ok,169.80,132.60,42.24,43.3
050/L/S1050L02.jpg,ok,143.40,135.00,38.40,35.5
053/L/S1053L01.jpg,ok,160.20,153.00,55.68,8.0
053/L/S1053L04.jpg,ok,159.00,144.60,49.32,7.8
045/R/S1045R04.jpg,ok,126.60,149.40,39.24,104.7
053/L/S1053L02.jpg,ok,156.60,156.60,53.88,11.8
050/L/S1050L04.jpg,ok,149.40,135.00,37.80,39.3
053/L/S1053L06.jpg,ok,147.00,162.60,50.52,9.8
053/L/S1053L07.jpg,ok,159.00,144.60,48.48,10.0
053/L/S1053L08.jpg,ok,162.60,156.60,56.52,8.0
047/L/S1047L01.jpg,ok,195.00,126.60,29.52,94.9
050/L/S1050L05.jpg,ok,144.60,126.60,37.32,51.1
048/R/S1048R06.jpg,ok,132.60,150.60,37.20,6.0
053/L/S1053L11.jpg,ok,161.40,142.20,54.60,7.8
053/L/S1053L10.jpg,ok,147.00,154.20,52.92,7.8
053/L/S1053L12.jpg,ok,156.60,162.60,50.76,11.8
047/L/S1047L02.jpg,ok,178.20,157.80,32.64,98.9
051/R/S1051R04.jpg,ok,166.20,174.60,40.56,49.3
048/R/S1048R04.jpg,ok,126.60,138.60,33.48,6.0
051/R/S1051R03.jpg,ok,160.20,161.40,43.08,45.3
053/R/S1053R04.jpg,ok,180.60,180.60,45.00,10.0
053/R/S1053R06.jpg,ok,184.20,162.60,46.32,8.0
053/R/S1053R08.jpg,ok,183.00,174.60,45.24,10.0
054/L/S1054L01.jpg,ok,186.60,138.60,39.72,8.0
053/R/S1053R03.jpg,ok,196.20,163.80,41.40,18.0
053/R/S1053R10.jpg,ok,167.40,174.60,46.68,14.0
049/L/S1049L03.jpg,ok,165.00,141.00,46.92,94.9
055/L/S1055L01.jpg,ok,150.60,168.60,40.68,7.8
051/R/S1051R05.jpg,ok,162.60,162.60,42.72,69.1
052/L/S1052L03.jpg,ok,144.60,162.60,61.80,65.1
052/L/S1052L02.jpg,ok,168.60,144.60,57.12,69.1
055/L/S1055L04.jpg,ok,162.60,144.60,38.04,7.8
054/L/S1054L04.jpg,ok,168.60,148.20,40.08,13.8
056/L/S1056L01.jpg,ok,174.60,132.60,36.12,10.0
052/L/S1052L05.jpg,ok,183.00,148.20,51.24,73.4
053/L/S1053L05.jpg,ok,147.00,168.60,52.56,69.1
053/L/S1053L03.jpg,ok,144.60,141.00,49.08,75.1
052/L/S1052L04.jpg,ok,161.40,136.20,60.72,77.4
057/R/S1057R02.jpg,ok,175.80,165.00,47.76,7.8
053/L/S1053L13.jpg,ok,162.60,156.60,56.28,59.3
053/R/S1053R01.jpg,ok,192.60,178.20,42.96,61.3
057/R/S1057R04.jpg,ok,148.20,154.20,47.88,8.0
053/L/S1053L09.jpg,ok,160.20,156.60,54.12,71.4
053/R/S1053R02.jpg,ok,198.60,161.40,45.24,61.6
057/R/S1057R05.jpg,ok,153.00,162.60,49.80,7.8
058/R/S1058R01.jpg,ok,181.80,144.60,44.28,9.8
058/R/S1058R04.jpg,ok,203.40,133.80,40.32,7.8
055/L/S1055L02.jpg,ok,144.60,156.60,38.64,7.8
052/L/S1052L01.jpg,ok,156.60,156.60,62.64,112.7
054/L/S1054L03.jpg,ok,186.60,138.60,41.88,55.3
054/L/S1054L02.jpg,ok,174.60,147.00,40.08,59.3
053/R/S1053R05.jpg,ok,180.60,168.60,47.40,67.4
056/L/S1056L03.jpg,ok,165.00,172.20,33.84,45.3
056/L/S1056L04.jpg,ok,144.60,156.60,34.92,45.3
060/L/S1060L02.jpg,ok,138.60,118.20,42.00,11.8
056/L/S1056L05.jpg,ok,175.80,149.40,38.28,47.3
060/L/S1060L03.jpg,ok,114.60,129.00,51.24,8.0
058/R/S1058R02.jpg,ok,195.00,144.60,30.24,33.5
057/R/S1057R03.jpg,ok,150.60,159.00,49.80,39.6
057/R/S1057R01.jpg,ok,156.60,162.60,46.08,49.3
058/R/S1058R03.jpg,ok,154.20,142.20,41.76,39.3
060/L/S1060L07.jpg,ok,135.00,105.00,46.44,7.8
058/R/S1058R05.jpg,ok,192.60,162.60,41.28,37.3
060/L/S1060L09.jpg,ok,144.60,129.00,49.80,7.8
060/R/S1060R02.jpg,ok,173.40,126.60,42.72,8.0
060/R/S1060R03.jpg,ok,139.80,159.00,45.48,8.0
059/L/S1059L01.jpg,ok,125.40,125.40,38.04,39.6
060/R/S1060R04.jpg,ok,138.60,141.00,47.64,10.0
053/R/S1053R07.jpg,ok,174.60,165.00,48.48,100.6
060/R/S1060R07.jpg,ok,151.80,130.20,43.08,7.8
059/L/S1059L02.jpg,ok,144.60,144.60,39.12,49.3
053/R/S1053R09.jpg,ok,173.40,166.20,47.16,106.2
061/R/S1061R01.jpg,ok,139.80,139.80,31.80,5.5
059/L/S1059L03.jpg,ok,165.00,129.00,37.56,50.8
055/L/S1055L03.jpg,ok,149.40,138.60,33.36,92.1
059/L/S1059L04.jpg,ok,144.60,132.60,37.44,52.8
055/L/S1055L05.jpg,ok,150.60,142.20,34.80,96.1
059/L/S1059L05.jpg,ok,144.60,136.20,42.36,54.8
060/L/S1060L01.jpg,ok,132.60,124.20,51.96,54.8
056/L/S1056L02.jpg,ok,180.60,161.40,35.16,94.4
062/R/S1062R04.jpg,ok,192.60,136.20,34.92,6.0
062/R/S1062R03.jpg,ok,198.60,138.60,34.92,8.0
062/R/S1062R05.jpg,ok,201.00,135.00,41.16,8.0
060/L/S1060L05.jpg,ok,126.60,123.00,48.84,59.1
060/L/S1060L06.jpg,ok,141.00,132.60,47.52,62.8
060/L/S1060L08.jpg,ok,120.60,126.60,44.64,54.8
060/R/S1060R05.jpg,ok,153.00,148.20,44.04,45.1
060/R/S1060R06.jpg,ok,144.60,129.00,47.52,47.1
060/L/S1060L10.jpg,ok,138.60,120.60,47.40,56.8
060/R/S1060R01.jpg,ok,153.00,131.40,49.80,57.1
061/R/S1061R03.jpg,ok,136.20,124.20,34.56,35.8
060/R/S1060R10.jpg,ok,174.60,138.60,40.68,45.3
060/R/S1060R09.jpg,ok,162.60,114.60,38.52,45.3
063/R/S1063R03.jpg,ok,198.60,117.00,65.52,9.8
063/R/S1063R07.jpg,ok,159.00,138.60,63.48,9.8
061/R/S1061R04.jpg,ok,150.60,150.60,36.72,47.6
062/R/S1062R02.jpg,ok,186.60,144.60,39.72,8.0
064/L/S1064L01.jpg,ok,180.60,138.60,53.04,10.0
061/R/S1061R05.jpg,ok,148.20,154.20,35.28,47.6
063/R/S1063R06.jpg,ok,180.60,126.60,60.60,11.8
062/R/S1062R01.jpg,ok,197.40,147.00,38.76,47.6
060/L/S1060L04.jpg,ok,144.60,120.60,49.44,98.4
063/L/S1063L03.jpg,ok,166.20,148.20,44.76,47.3
063/L/S1063L01.jpg,ok,177.00,141.00,51.60,45.3
064/R/S1064R03.jpg,ok,150.60,144.60,56.64,10.0
063/L/S1063L04.jpg,ok,168.60,143.40,41.88,45.3
063/L/S1063L05.jpg,ok,177.00,149.40,41.76,45.3
063/L/S1063L06.jpg,ok,171.00,145.80,46.56,45.3
064/R/S1064R05.jpg,ok,156.60,144.60,56.04,10.0
063/L/S1063L02.jpg,ok,162.60,129.00,52.92,47.3
060/R/S1060R08.jpg,ok,148.20,117.00,46.80,88.4
065/L/S1065L01.jpg,ok,184.20,148.20,45.24,10.0
065/L/S1065L04.jpg,ok,174.60,148.20,44.04,8.0
065/L/S1065L03.jpg,ok,174.60,144.60,44.88,12.0
061/R/S1061R02.jpg,ok,154.20,162.60,34.80,88.6
065/L/S1065L07.jpg,ok,162.60,174.60,40.44,9.8
065/R/S1065R01.jpg,ok,192.60,156.60,49.56,5.8
063/R/S1063R01.jpg,ok,192.60,144.60,64.08,61.3
063/R/S1063R05.jpg,ok,191.40,127.80,60.72,57.1
063/R/S1063R02.jpg,ok,191.40,138.60,63.60,59.1
063/R/S1063R04.jpg,ok,169.80,142.20,64.44,61.1
064/L/S1064L02.jpg,ok,183.00,136.20,50.88,56.3
065/R/S1065R05.jpg,ok,177.00,167.40,41.04,9.0
064/L/S1064L04.jpg,ok,192.60,132.60,53.28,58.3
064/L/S1064L03.jpg,ok,171.00,155.40,49.56,61.3
064/R/S1064R01.jpg,ok,153.00,132.60,58.56,53.6
066/L/S1066L03.jpg,ok,165.00,133.80,49.32,9.0
066/L/S1066L02.jpg,ok,168.60,132.60,48.48,9.0
064/L/S1064L06.jpg,ok,168.60,138.60,52.68,57.3
064/R/S1064R02.jpg,ok,156.60,150.60,58.68,57.6
066/L/S1066L07.jpg,ok,161.40,105.00,48.48,8.0
064/R/S1064R04.jpg,ok,156.60,150.60,55.44,61.6
066/R/S1066R01.jpg,ok,150.60,143.40,43.92,9.8
066/R/S1066R02.jpg,ok,174.60,150.60,43.44,7.8
064/L/S1064L07.jpg,ok,172.20,132.60,54.12,69.4
066/R/S1066R05.jpg,ok,180.60,136.20,43.80,7.8
064/R/S1064R06.jpg,ok,162.60,130.20,54.84,59.3
065/L/S1065L02.jpg,ok,168.60,144.60,43.32,57.6
064/R/S1064R07.jpg,ok,156.60,126.60,58.92,57.6
067/L/S1067L01.jpg,ok,132.60,126.60,37.56,6.0
065/L/S1065L05.jpg,ok,171.00,161.40,42.60,61.3
065/L/S1065L06.jpg,ok,172.20,173.40,39.48,63.4
065/R/S1065R03.jpg,ok,180.60,159.00,49.44,51.6
067/L/S1067L06.jpg,ok,161.40,120.60,26.64,8.0
067/R/S1067R01.jpg,ok,153.00,119.40,44.04,8.0
067/L/S1067L07.jpg,ok,172.20,143.40,38.16,10.0
065/R/S1065R04.jpg,ok,174.60,162.60,44.88,57.6
064/L/S1064L05.jpg,ok,156.60,138.60,52.68,98.9
065/R/S1065R07.jpg,ok,174.60,162.60,40.20,54.3
067/R/S1067R03.jpg,ok,160.20,126.60,41.52,7.8
067/R/S1067R05.jpg,ok,173.40,124.20,42.96,9.8
066/L/S1066L01.jpg,ok,169.80,136.20,44.16,56.3
066/L/S1066L05.jpg,ok,168.60,118.20,52.08,57.3
068/L/S1068L02.jpg,ok,169.80,135.00,44.76,10.0
068/L/S1068L03.jpg,ok,161.40,141.00,48.96,8.0
068/L/S1068L04.jpg,ok,157.80,130.20,47.52,9.8
066/R/S1066R03.jpg,ok,168.60,168.60,42.84,53.1
066/L/S1066L06.jpg,ok,159.00,137.40,50.28,57.3
068/L/S1068L07.jpg,ok,119.40,154.20,44.28,7.8
066/R/S1066R04.jpg,ok,172.20,124.20,44.16,57.1
067/L/S1067L02.jpg,ok,162.60,150.60,40.08,49.3
066/R/S1066R07.jpg,ok,142.20,139.80,42.72,55.3
067/L/S1067L03.jpg,ok,177.00,141.00,38.76,49.3
067/L/S1067L04.jpg,ok,166.20,142.20,42.00,53.1
068/R/S1068R06.jpg,ok,183.00,156.60,51.48,7.8
067/L/S1067L05.jpg,ok,179.40,120.60,40.68,55.1
069/L/S1069L02.jpg,ok,162.60,137.40,42.00,7.8
069/L/S1069L03.jpg,ok,177.00,141.00,46.44,8.0
065/R/S1065R02.jpg,ok,191.40,165.00,44.64,102.9
069/L/S1069L05.jpg,ok,186.60,153.00,46.92,10.0
069/L/S1069L04.jpg,ok,165.00,179.40,46.44,10.0
069/L/S1069L06.jpg,ok,202.20,132.60,45.96,10.0
069/R/S1069R01.jpg,ok,165.00,185.40,49.44,10.0
067/R/S1067R02.jpg,ok,154.20,135.00,43.44,65.4
065/R/S1065R06.jpg,ok,173.40,150.60,45.72,110.9
067/R/S1067R04.jpg,ok,162.60,138.60,43.08,63.3
066/L/S1066L04.jpg,ok,155.40,117.00,53.28,107.9
067/R/S1067R06.jpg,ok,157.80,130.20,43.56,59.6
067/R/S1067R07.jpg,ok,173.40,150.60,24.84,63.4
068/L/S1068L01.jpg,ok,162.60,135.00,49.68,63.4
070/L/S1070L01.jpg,ok,196.20,130.20,42.72,9.8
070/L/S1070L04.jpg,ok,142.20,144.60,40.20,9.8
070/L/S1070L05.jpg,ok,138.60,138.60,39.84,8.0
070/L/S1070L06.jpg,ok,138.60,150.60,39.96,10.0
070/L/S1070L07.jpg,ok,149.40,153.00,39.48,10.0
066/R/S1066R06.jpg,ok,147.00,142.20,43.08,110.7
070/R/S1070R02.jpg,ok,154.20,115.80,45.12,9.8
068/L/S1068L05.jpg,ok,137.40,132.60,43.44,71.1
070/R/S1070R03.jpg,ok,178.20,125.40,46.56,7.8
068/L/S1068L06.jpg,ok,132.60,141.00,45.72,71.1
068/R/S1068R02.jpg,ok,184.20,145.80,51.72,71.4
068/R/S1068R04.jpg,ok,174.60,126.60,53.40,67.4
068/R/S1068R03.jpg,ok,186.60,132.60,54.36,69.4
068/R/S1068R01.jpg,ok,155.40,160.20,54.72,73.4
071/L/S1071L04.jpg,ok,144.60,155.40,42.72,8.0
068/R/S1068R05.jpg,ok,201.00,147.00,50.64,69.4
069/L/S1069L01.jpg,ok,156.60,138.60,45.48,71.1
069/R/S1069R02.jpg,ok,180.60,165.00,50.76,57.3
070/R/S1070R01.jpg,ok,174.60,117.00,31.44,43.3
071/R/S1071R06.jpg,ok,167.40,135.00,45.96,7.8
070/L/S1070L02.jpg,ok,172.20,131.40,41.52,49.3
071/R/S1071R04.jpg,ok,149.40,154.20,45.24,8.0
071/L/S1071L01.jpg,ok,186.60,144.60,44.64,31.5
070/L/S1070L03.jpg,ok,138.60,150.60,41.40,51.1
070/R/S1070R05.jpg,ok,148.20,108.60,43.92,31.5
069/R/S1069R05.jpg,ok,135.00,159.00,52.08,59.3
069/R/S1069R06.jpg,ok,180.60,180.60,57.36,57.3
071/L/S1071L07.jpg,ok,173.40,144.60,38.16,8.0
071/L/S1071L02.jpg,ok,178.20,145.80,42.36,29.5
070/R/S1070R06.jpg,ok,157.80,136.20,45.24,29.5
069/L/S1069L07.jpg,ok,171.00,135.00,46.92,59.3
072/L/S1072L03.jpg,ok,165.00,156.60,51.48,7.8
071/L/S1071L03.jpg,ok,190.20,145.80,42.96,47.3
072/L/S1072L04.jpg,ok,162.60,150.60,47.04,9.8
072/R/S1072R01.jpg,ok,142.20,136.20,52.20,9.8
072/L/S1072L05.jpg,ok,156.60,156.60,48.24,11.8
072/L/S1072L07.jpg,ok,169.80,160.20,49.32,11.8
071/R/S1071R01.jpg,ok,156.60,156.60,47.04,45.3
071/R/S1071R02.jpg,ok,136.20,162.60,44.52,49.3
071/L/S1071L06.jpg,ok,178.20,160.20,42.48,57.1
071/R/S1071R03.jpg,ok,156.60,149.40,42.60,47.3
072/R/S1072R06.jpg,ok,174.60,117.00,45.72,9.3
069/R/S1069R03.jpg,ok,147.00,184.20,51.60,59.3
073/L/S1073L04.jpg,ok,159.00,138.60,48.60,9.3
069/R/S1069R04.jpg,ok,168.60,162.60,48.72,59.3
071/L/S1071L05.jpg,ok,184.20,141.00,46.44,29.5
070/R/S1070R04.jpg,ok,148.20,103.80,44.40,35.3
073/L/S1073L06.jpg,ok,174.60,153.00,49.92,6.0
073/L/S1073L07.jpg,ok,171.00,150.60,50.16,6.0
073/R/S1073R01.jpg,ok,148.20,139.80,43.20,8.0
073/R/S1073R02.jpg,ok,139.80,135.00,46.32,10.0
073/R/S1073R07.jpg,ok,162.60,132.60,50.64,8.0
072/L/S1072L01.jpg,ok,174.60,150.60,52.80,47.1
072/L/S1072L02.jpg,ok,153.00,159.00,51.36,48.8
072/L/S1072L06.jpg,ok,156.60,159.00,47.52,54.8
072/R/S1072R05.jpg,ok,138.60,130.20,45.12,51.1
072/R/S1072R03.jpg,ok,162.60,106.20,49.44,51.1
072/R/S1072R02.jpg,ok,159.00,126.60,48.96,51.1
072/R/S1072R04.jpg,ok,159.00,135.00,47.28,53.1
073/L/S1073L03.jpg,ok,159.00,117.00,50.40,47.1
073/L/S1073L01.jpg,ok,162.60,120.60,49.56,49.1
072/R/S1072R07.jpg,ok,156.60,132.60,46.20,9.3
074/R/S1074R01.jpg,ok,138.60,160.20,25.68,9.8
073/L/S1073L05.jpg,ok,180.60,108.60,48.12,47.1
073/L/S1073L02.jpg,ok,189.00,130.20,51.96,52.8
073/R/S1073R05.jpg,ok,168.60,147.00,45.36,37.6
074/R/S1074R07.jpg,ok,199.80,149.40,40.44,8.0
075/L/S1075L02.jpg,ok,156.60,141.00,48.00,8.0
073/R/S1073R03.jpg,ok,153.00,138.60,47.76,49.6
074/L/S1074L01.jpg,ok,162.60,149.40,41.52,41.3
073/R/S1073R04.jpg,ok,153.00,154.20,51.00,49.3
075/L/S1075L05.jpg,ok,168.60,150.60,48.60,9.8
071/R/S1071R05.jpg,ok,174.60,156.60,43.20,70.9
071/R/S1071R07.jpg,ok,156.60,159.00,46.56,53.1
075/L/S1075L06.jpg,ok,165.00,136.20,51.12,9.8
074/L/S1074L03.jpg,ok,138.60,120.60,40.68,47.3
073/R/S1073R06.jpg,ok,168.60,138.60,48.96,55.3
074/L/S1074L02.jpg,ok,131.40,144.60,39.48,51.3
074/L/S1074L04.jpg,ok,156.60,138.60,41.40,51.3
074/L/S1074L06.jpg,ok,155.40,132.60,40.56,43.6
074/L/S1074L05.jpg,ok,155.40,132.60,34.08,53.1
074/R/S1074R02.jpg,ok,132.60,173.40,38.04,41.3
074/R/S1074R03.jpg,ok,130.20,160.20,42.36,43.3
074/R/S1074R05.jpg,ok,181.80,148.20,44.28,43.3
076/L/S1076L05.jpg,ok,168.60,160.20,54.60,10.0
076/L/S1076L06.jpg,ok,156.60,162.60,54.84,10.0
076/L/S1076L07.jpg,ok,150.60,144.60,55.68,10.0
076/R/S1076R01.jpg,ok,156.60,114.60,52.56,8.0
076/R/S1076R02.jpg,ok,144.60,143.40,51.96,9.8
076/R/S1076R03.jpg,ok,156.60,171.00,51.36,7.8
076/R/S1076R04.jpg,ok,156.60,144.60,54.60,7.8
074/R/S1074R04.jpg,ok,131.40,155.40,41.64,57.1
074/R/S1074R06.jpg,ok,172.20,159.00,41.28,59.1
075/L/S1075L03.jpg,ok,156.60,150.60,47.88,52.3
075/R/S1075R01.jpg,ok,183.00,105.00,47.76,45.6
075/L/S1075L01.jpg,ok,174.60,150.60,50.88,57.3
075/R/S1075R04.jpg,ok,162.60,120.60,37.20,47.6
075/R/S1075R03.jpg,ok,174.60,126.60,37.92,49.6
077/R/S1077R07.jpg,ok,153.00,131.40,49.20,8.0
075/R/S1075R02.jpg,ok,167.40,101.40,37.80,51.6
075/L/S1075L04.jpg,ok,165.00,139.80,47.04,67.4
076/L/S1076L01.jpg,ok,145.80,142.20,58.08,53.3
075/R/S1075R05.jpg,ok,143.40,138.60,38.52,59.4
075/R/S1075R06.jpg,ok,159.00,132.60,40.56,57.3
078/L/S1078L05.jpg,ok,157.80,137.40,44.16,9.8
076/L/S1076L02.jpg,ok,156.60,150.60,56.28,59.3
078/L/S1078L04.jpg,ok,174.60,138.60,44.16,9.8
076/L/S1076L03.jpg,ok,162.60,171.00,53.88,59.3
074/L/S1074L07.jpg,ok,168.60,144.60,42.36,104.9
076/L/S1076L04.jpg,ok,138.60,177.00,53.88,63.4
078/R/S1078R03.jpg,ok,147.00,143.40,48.00,7.8
076/R/S1076R05.jpg,ok,171.00,153.00,53.28,49.6
078/R/S1078R06.jpg,ok,150.60,144.60,43.56,9.8
079/L/S1079L01.jpg,ok,168.60,154.20,42.12,7.8
077/R/S1077R03.jpg,ok,153.00,133.80,52.08,49.6
079/L/S1079L02.jpg,ok,173.40,144.60,38.76,8.0
077/R/S1077R04.jpg,ok,150.60,138.60,50.88,51.6
076/R/S1076R07.jpg,ok,168.60,156.60,55.68,57.6
079/L/S1079L03.jpg,ok,168.60,138.60,39.48,8.0
077/R/S1077R01.jpg,ok,147.00,135.00,55.56,55.6
077/R/S1077R02.jpg,ok,147.00,144.60,51.12,11.0
077/R/S1077R05.jpg,ok,162.60,132.60,50.64,56.3
077/R/S1077R06.jpg,ok,156.60,126.60,46.92,56.3
079/R/S1079R01.jpg,ok,132.60,154.20,44.40,10.0
079/R/S1079R03.jpg,ok,132.60,162.60,42.00,8.0
079/R/S1079R06.jpg,ok,148.20,150.60,41.76,8.0
078/L/S1078L01.jpg,ok,144.60,144.60,44.52,57.3
078/L/S1078L03.jpg,ok,184.20,136.20,43.08,53.3
079/R/S1079R05.jpg,ok,130.20,151.80,42.72,8.0
078/L/S1078L02.jpg,ok,148.20,132.60,44.28,59.1
080/L/S1080L01.jpg,ok,150.60,137.40,45.00,7.8
080/L/S1080L02.jpg,ok,162.60,114.60,46.32,8.0
078/L/S1078L06.jpg,ok,143.40,125.40,38.16,59.1
078/R/S1078R01.jpg,ok,138.60,156.60,48.12,57.3
076/R/S1076R06.jpg,ok,177.00,154.20,54.00,94.9
080/R/S1080R01.jpg,ok,144.60,93.00,51.72,9.8
080/R/S1080R02.jpg,ok,132.60,138.60,53.04,9.8
078/R/S1078R02.jpg,ok,143.40,150.60,45.12,61.1
078/R/S1078R04.jpg,ok,135.00,153.00,48.24,59.1
080/R/S1080R05.jpg,ok,138.60,135.00,47.16,6.0
078/R/S1078R05.jpg,ok,159.00,138.60,47.52,61.1
081/L/S1081L01.jpg,ok,180.60,162.60,41.28,8.0
079/L/S1079L05.jpg,ok,162.60,156.60,41.64,55.3
081/L/S1081L02.jpg,ok,157.80,161.40,49.80,10.0
079/L/S1079L04.jpg,ok,162.60,143.40,42.00,8.0
081/L/S1081L06.jpg,ok,162.60,162.60,43.20,8.0
079/L/S1079L06.jpg,ok,162.60,144.60,39.48,59.3
078/R/S1078R07.jpg,ok,150.60,144.60,41.52,75.1
079/R/S1079R04.jpg,ok,126.60,168.60,41.40,55.6
079/R/S1079R02.jpg,ok,136.20,162.60,42.96,55.6
079/R/S1079R07.jpg,ok,137.40,160.20,43.20,55.6
081/R/S1081R02.jpg,ok,153.00,167.40,46.92,9.8
079/L/S1079L07.jpg,ok,156.60,155.40,39.00,63.4
080/L/S1080L03.jpg,ok,150.60,144.60,45.00,53.6
081/R/S1081R04.jpg,ok,160.20,142.20,49.44,9.8
080/L/S1080L04.jpg,ok,150.60,117.00,43.08,55.6
081/R/S1081R05.jpg,ok,162.60,165.00,51.36,10.0
080/L/S1080L07.jpg,ok,150.60,96.60,32.88,53.6
078/L/S1078L07.jpg,ok,132.60,126.60,41.04,106.7
081/R/S1081R10.jpg,ok,150.60,168.60,43.08,9.8
080/L/S1080L05.jpg,ok,162.60,141.00,47.76,8.0
080/R/S1080R03.jpg,ok,150.60,126.60,53.04,7.8
082/L/S1082L01.jpg,ok,166.20,148.20,43.20,9.8
082/L/S1082L03.jpg,ok,193.80,154.20,43.68,7.8
080/L/S1080L06.jpg,ok,169.80,109.80,44.40,67.4
080/R/S1080R04.jpg,ok,150.60,156.60,51.36,55.6
082/L/S1082L05.jpg,ok,159.00,156.60,39.12,8.0
081/L/S1081L03.jpg,ok,171.00,156.60,46.68,6.0
081/L/S1081L07.jpg,ok,189.00,141.00,50.40,51.3
081/L/S1081L05.jpg,ok,178.20,135.00,51.36,57.3
081/L/S1081L09.jpg,ok,167.40,156.60,57.12,49.3
082/R/S1082R01.jpg,ok,132.60,136.20,45.12,11.8
082/R/S1082R05.jpg,ok,166.20,145.80,47.76,7.8
081/L/S1081L08.jpg,ok,168.60,162.60,58.08,55.3
081/L/S1081L04.jpg,ok,165.00,159.00,48.96,59.3
081/L/S1081L10.jpg,ok,172.20,153.00,53.52,57.1
081/R/S1081R01.jpg,ok,159.00,153.00,45.60,57.1
083/L/S1083L04.jpg,ok,167.40,144.60,41.40,9.8
081/R/S1081R03.jpg,ok,153.00,153.00,47.40,57.1
081/R/S1081R06.jpg,ok,153.00,161.40,52.68,53.3
081/R/S1081R07.jpg,ok,160.20,157.80,42.48,55.3
083/L/S1083L07.jpg,ok,160.20,136.20,43.92,10.0
081/R/S1081R08.jpg,ok,147.00,147.00,49.68,53.3
082/L/S1082L02.jpg,ok,180.60,132.60,40.68,47.3
082/L/S1082L04.jpg,ok,174.60,162.60,41.04,47.3
081/R/S1081R09.jpg,ok,149.40,154.20,46.08,53.1
083/R/S1083R06.jpg,ok,168.60,148.20,45.12,7.8
082/L/S1082L06.jpg,ok,168.60,136.20,42.24,53.3
083/R/S1083R07.jpg,ok,166.20,138.60,45.48,8.0
082/L/S1082L07.jpg,ok,169.80,155.40,43.92,47.3
082/R/S1082R03.jpg,ok,148.20,150.60,44.76,49.3
084/L/S1084L03.jpg,ok,175.80,148.20,50.40,11.8
082/R/S1082R02.jpg,ok,155.40,147.00,47.16,51.1
082/R/S1082R04.jpg,ok,150.60,148.20,40.92,53.1
082/R/S1082R07.jpg,ok,154.20,160.20,43.68,49.3
